time,Ax_filt,Ay_filt,Az_filt
0.3211985018726592,-1.1422732662640724,0.03041332878965611,0.35910938873844084
0.3252134831460674,-1.1431548707415873,0.03055030548009818,0.3530442685322742
0.3292284644194756,-1.1445921177904816,0.03162224230366791,0.3481669988947745
0.3332434456928839,-1.1465815039024767,0.03361830840268722,0.34471556077197857
0.3372584269662921,-1.1491689380846144,0.03640501936908672,0.34272926957088773
0.34127340823970037,-1.1523931492820938,0.03976087152825467,0.34204680378483243
0.3452883895131086,-1.1562104189075717,0.043426200949703404,0.34235230487773904
0.34930337078651685,-1.1604476841865616,0.047155685188906525,0.34325178622680835
0.35331835205992507,-1.1648050383638198,0.05075832239951473,0.3443586259464626
0.35733333333333334,-1.1689022874083534,0.05411349706950996,0.34536874812207136
0.36134831460674155,-1.172354400046802,0.05716283458959151,0.3461084912480625
0.3653632958801498,-1.1748584590835156,0.0598887829550414,0.346545063314265
0.36937827715355803,-1.1762699242939354,0.062293641796462317,0.3467623946781252
0.3733932584269663,-1.1766433293322245,0.06438599936049577,0.3469166217313212
0.3774082397003745,-1.1762217015564778,0.06617350674074975,0.34718774821729237
0.3814232209737828,-1.1753780072568063,0.06765890677494002,0.3477382488879141
0.385438202247191,-1.1745282066750948,0.06883906761638574,0.3486820648095973
0.3894531835205992,-1.174040085648314,0.06970883182621435,0.350063039498623
0.3934681647940075,-1.1741572648097667,0.07026914159611422,0.35184119441153694
0.3974831460674157,-1.1749515825581407,0.07053431696814172,0.35388843519462077
0.40149812734082396,-1.1763119633897647,0.0705327200885071,0.35600012172173345
0.4055131086142322,-1.1779713288704765,0.07030031714452405,0.35792889469650946
0.40952808988764045,-1.1795653255693566,0.06987219835335329,0.35943877554499865
0.41354307116104866,-1.180710599220261,0.06927711793777828,0.36036588539452397
0.41755805243445693,-1.1810866765544767,0.06853588106158624,0.3606641564115929
0.42157303370786514,-1.1805035543664308,0.06766125503219438,0.3604155466235988
0.4255880149812734,-1.1789389322907518,0.06665734206485326,0.3597978646081271
0.4296029962546816,-1.1765369950706295,0.06551852604783735,0.359023372986506
0.4336179775280899,-1.1735721289729089,0.06423016418173275,0.3582734281662844
0.4376329588014981,-1.1703901372323264,0.06277395045859623,0.3576510172447526
0.4416479400749064,-1.1673423222810757,0.06113915213478845,0.3571619325731187
0.4456629213483146,-1.1647251169907193,0.059336605403759964,0.3567265717862117
0.4496779026217228,-1.1627350874216646,0.057409391509604654,0.35621654992552654
0.45369288389513107,-1.1614472909204228,0.05543609261837049,0.35550053051756786
0.4577078651685393,-1.160819585535568,0.05352586426843512,0.3544792315333165
0.46172284644194755,-1.1607187897298654,0.05180530466123986,0.35309633829132475
0.46573782771535577,-1.1609634278796286,0.050398190027628804,0.3513242252800193
0.46975280898876404,-1.1613782582118641,0.04940257335091449,0.3491330275627448
0.47376779026217225,-1.16185008675169,0.048871632746717956,0.3464576427117309
0.4777827715355805,-1.1623672624927202,0.04880269710172152,0.34317983270228697
0.48179775280898873,-1.1630272834528534,0.04913624091992072,0.3391382448496444
0.485812734082397,-1.1640090410935822,0.04976603446840833,0.3341674281387955
0.4898277153558052,-1.1655212911451305,0.050560799398536416,0.3281533227883521
0.4938426966292135,-1.1677489355823705,0.05139387731522103,0.32108366071002725
0.4978576779026217,-1.170814040404173,0.05217259882936916,0.3130723212987319
0.50187265917603,-1.1747491846377056,0.05285767463566943,0.30434644482216416
0.5058876404494382,-1.1794693931978417,0.05346629326750298,0.2951971621866523
0.5099026217228464,-1.1847447437425636,0.0540581163489674,0.2859067149145016
0.5139176029962547,-1.190200873766237,0.05470853018237063,0.276676588739859
0.5179325842696629,-1.1953739237495535,0.05547779021057246,0.2675852206537893
0.5219475655430711,-1.1998133751335054,0.056386816182553236,0.25859373074831243
0.5259625468164794,-1.2031920000923784,0.057407858819884805,0.24959800729678808
0.5299775280898876,-1.205379040500215,0.058471553952401945,0.24050292198017365
0.5339925093632959,-1.2064566536631527,0.05948560710245465,0.23128141462061533
0.538007490636704,-1.2066817738400155,0.06035793322156289,0.22199060326724485
0.5420224719101123,-1.2064048635301494,0.06101738715992684,0.21274550861334576
0.5460374531835206,-1.2059675464864017,0.061426360380779955,0.20367571577747745
0.5500524344569289,-1.2056158168460427,0.06158231963663786,0.19489027714237647
0.554067415730337,-1.205463438260372,0.06150993429140605,0.18645666876296504
0.5580823970037453,-1.205512762449423,0.06124883301682709,0.17838751786663326
0.5620973782771536,-1.205710163928853,0.06084237477438541,0.17063485977192733
0.5661123595505618,-1.206002510180148,0.060331067268286916,0.1630998054687682
0.57012734082397,-1.2063689878517156,0.05975155732309411,0.155663181893516
0.5741423220973783,-1.2068198057337638,0.059139088894487546,0.14823160806821897
0.5781573033707865,-1.207372156681702,0.0585295314775622,0.14077941821863021
0.5821722846441947,-1.2080251227792025,0.057958208453383994,0.13336213606095104
0.586187265917603,-1.2087503372322024,0.057455574407297524,0.12609252158808026
0.5902022471910112,-1.2094985525743998,0.057041367374058044,0.11909480646666092
0.5942172284644195,-1.2102114522712462,0.05671897705637891,0.11246436593453822
0.5982322097378276,-1.2108314972175624,0.05647202663966825,0.10625131026809333
0.6022471910112359,-1.2113099130920664,0.0562653711837003,0.10046733774878745
0.6062621722846442,-1.211614508253365,0.056051573098550384,0.09510099764747332
0.6102771535580525,-1.2117372574449665,0.055781633147424174,0.09012681488650642
0.6142921348314606,-1.2117002441315115,0.05541694154290121,0.0855050274988631
0.6183071161048689,-1.2115574061660033,0.05493909409156683,0.0811788638678439
0.6223220973782772,-1.2113893350454268,0.05435486607730748,0.07707659296769297
0.6263370786516854,-1.2112904886857627,0.053694387152562056,0.0731188063606682
0.6303520599250936,-1.21135137419201,0.053002234458207745,0.06922703114958842
0.6343670411985018,-1.2116401948945836,0.05232447521180104,0.06533155139223984
0.6383820224719101,-1.2121876135724128,0.05169690266470146,0.061380688868809416
0.6423970037453184,-1.2129759491141419,0.05113829639081312,0.057354958992489415
0.6464119850187265,-1.2139340343134806,0.05064959405812509,0.053283547086301196
0.6504269662921348,-1.2149410041459687,0.05021799881856489,0.04925296117697851
0.6544419475655431,-1.2158420572188362,0.049824027089390835,0.04539887140474898
0.6584569288389512,-1.2164755365440212,0.04944889161457949,0.04188146157851803
0.6624719101123595,-1.2167056622587107,0.049079714687796865,0.038852668257060644
0.6664868913857678,-1.2164510042333245,0.048710758601724156,0.03642585867030452
0.670501872659176,-1.2156991844294738,0.048340301385219615,0.03465600291159484
0.6745168539325842,-1.2145059919596468,0.0479652055775394,0.03353332898922635
0.6785318352059925,-1.2129860591442645,0.047576821024681824,0.032988486120528134
0.6825468164794007,-1.2113026029139267,0.04716044970774558,0.0329054197591225
0.686561797752809,-1.2096559328018217,0.046698053474665636,0.033139645088294624
0.6905767790262172,-1.208264926676513,0.0461733984509106,0.033540500080947076
0.6945917602996254,-1.2073376165006586,0.04557896430133112,0.0339742862069402
0.6986067415730337,-1.2070330586794,0.044922447965232044,0.03434408971752746
0.702621722846442,-1.2074232294579497,0.04423001068416201,0.034602956109508504
0.7066367041198501,-1.20846706270688,0.043545590503431916,0.03475732092848445
0.7106516853932584,-1.21000599313692,0.042927616657797346,0.03485759423359446
0.7146666666666667,-1.2117850111774369,0.04244352505627659,0.03497659115869872
0.7186816479400748,-1.2134991340439385,0.042160757066888835,0.03518319945221535
0.7226966292134831,-1.2148589907696021,0.042133911681095544,0.035521914946202424
0.7267116104868914,-1.2156589525853545,0.042390677527012,0.03600558776038101
0.7307265917602996,-1.2158247910425253,0.042920627056512006,0.03662113022414487
0.7347415730337078,-1.2154240798506135,0.043670149270241876,0.03734037587224111
0.7387565543071161,-1.2146386366411963,0.04454567107142298,0.038126829462667794
0.7427715355805243,-1.2137129890041345,0.045426794098442067,0.038935870715043105
0.7467865168539326,-1.2128985091221949,0.04618968857396907,0.039713735636061905
0.7508014981273408,-1.2124080231219814,0.04673706678402347,0.04040154469220102
0.754816479400749,-1.2123845225843073,0.04702548340510703,0.04094615599834561
0.7588314606741573,-1.2128802542517214,0.047078554705005056,0.04131523394014846
0.7628464419475656,-1.213845254348578,0.04697913740435051,0.041511166085705174
0.7668614232209737,-1.215131571952455,0.04684228608671627,0.04157611705058782
0.770876404494382,-1.2165209157549484,0.046779061368561255,0.04158150466756677
0.7748913857677903,-1.217775379429428,0.04686487183522698,0.041603637472697234
0.7789063670411984,-1.2186977460874593,0.04712307965099606,0.04169788262926638
0.7829213483146067,-1.2191792458752857,0.04752711755393125,0.041885615597726675
0.786936329588015,-1.2192165083261317,0.048017023573721763,0.04215901460534587
0.7909513108614232,-1.2188945151306456,0.04852197177294563,0.04249700171906132
0.7949662921348314,-1.2183480487357967,0.048979872159939104,0.04288064488111691
0.7989812734082397,-1.2177203173107705,0.04934875549361522,0.04329977813132273
0.8029962546816479,-1.2171325506479103,0.04960999478966411,0.043749434746074026
0.8070112359550562,-1.216668401861323,0.049766227520797464,0.044220579246672186
0.8110262172284644,-1.2163694229422153,0.04983654060058171,0.04469289687815429
0.8150411985018726,-1.2162364232174698,0.04985030296225212,0.0451356829480942
0.8190561797752809,-1.2162349413642108,0.049840182807141566,0.04551543183741515
0.8230711610486892,-1.2163064013627014,0.04983499122777146,0.045801774335101644
0.8270861423220973,-1.216384647102854,0.04985388599899822,0.04596505324748234
0.8311011235955056,-1.2164122825995158,0.04990366819105997,0.045967621983003956
0.8351161048689139,-1.2163502505267723,0.04998018722084317,0.045757963131397184
0.839131086142322,-1.2161787578077414,0.050074127965133816,0.0452769364948307
0.8431460674157303,-1.2158917481999008,0.05017999997777765,0.044478942893900204
0.8471610486891386,-1.2154882897951833,0.05030449545449097,0.043360505130108695
0.8511760299625468,-1.2149658424473637,0.050469039370342667,0.04198194617091522
0.855191011235955,-1.2143219260735398,0.05070343486049674,0.04046995346099564
0.8592059925093632,-1.2135666971961272,0.05103110429237077,0.03899780100909587
0.8632209737827715,-1.2127394302593089,0.05144930320604837,0.0377501142236436
0.8672359550561798,-1.2119166045273413,0.05191091624863912,0.03688439823393943
0.8712509363295879,-1.2112051654993687,0.05231819896630121,0.03649934242142288
0.8752659176029962,-1.2107242911335352,0.052537864628915826,0.036614772497861145
0.8792808988764045,-1.2105808247517884,0.05243715193759509,0.037166306286945505
0.8832958801498128,-1.210839729776951,0.05192796041722712,0.03801818429323319
0.8873108614232209,-1.2114942782497293,0.05100102091757191,0.038994865406044535
0.8913258426966292,-1.2124512648551695,0.049737223065027376,0.0399246686238786
0.8953408239700374,-1.2135471588397886,0.048293695958209794,0.040681923529804265
0.8993558052434456,-1.214593294877589,0.046871319838390726,0.04121300288263153
0.9033707865168539,-1.2154288987630508,0.045674061547326124,0.04153732457109511
0.9073857677902621,-1.2159595463560364,0.04486951702693056,0.041724999340477936
0.9114007490636704,-1.2161709241374157,0.04455773754644357,0.04186413901275435
0.9154157303370786,-1.21611757504892,0.04475376256553053,0.04203507623027542
0.9194307116104868,-1.2158916725033955,0.04538737968832553,0.04230051566002659
0.9234456928838951,-1.2155837091828592,0.04632059549827812,0.04270701650633875
0.9274606741573034,-1.2152525581796656,0.047379339365668495,0.04328724703445037
0.9314756554307115,-1.2149186943218493,0.048391586478376256,0.04405739206104525
0.9354906367041198,-1.2145803393976506,0.04922139780036926,0.04501281270739493
0.9395056179775281,-1.214237886062327,0.04978983451993864,0.046129210632013765
0.9435205992509363,-1.2139097432919088,0.05007895654800182,0.047372055337700836
0.9475355805243445,-1.2136329434268402,0.050121060418773435,0.048708539588524606
0.9515505617977528,-1.2134527642548543,0.049979187027843576,0.05011332358190945
0.955565543071161,-1.2134090129008595,0.04972594989716437,0.05156387723012613
0.9595805243445693,-1.2135237215792092,0.04942653358744079,0.05302815392742446
0.9635955056179775,-1.2137915674253534,0.049129340105655166,0.054452705843847655
0.9676104868913857,-1.214174711234406,0.04886495742155361,0.055760060873725134
0.971625468164794,-1.2146062952071455,0.04865136177801112,0.056858516967242485
0.9756404494382022,-1.2150058046351742,0.04850136943937504,0.05766015435818005
0.9796554307116104,-1.2153026888075853,0.04842793296622905,0.05810003520435704
0.9836704119850187,-1.2154574847071127,0.04844390153507452,0.05815126701249239
0.987685393258427,-1.2154702551687804,0.048555727427883257,0.057833173466184704
0.9917003745318351,-1.2153749340935436,0.04875489515133252,0.057211047567943304
0.9957153558052434,-1.215226168338839,0.049013078907715606,0.05638612192739022
0.9997303370786517,-1.2150849656127072,0.04928448754277166,0.055475753880211864
1.00374531835206,-1.2150045008968073,0.04951455671673552,0.05458813007890529
1.0077602996254682,-1.215016541720409,0.049652270936664196,0.053800501888124
1.0117752808988765,-1.2151225834210753,0.04966318980975127,0.05314982365568696
1.0157902621722845,-1.2152946212620737,0.049539545894989837,0.05263836136435925
1.0198052434456928,-1.2154856321570626,0.04930350478997253,0.05224909043143713
1.023820224719101,-1.215644166331985,0.04900146492451741,0.051961944889434356
1.0278352059925093,-1.2157265277126323,0.04869084096673727,0.05176375719866457
1.0318501872659176,-1.215704069668184,0.048424160322391135,0.051649818000653006
1.0358651685393259,-1.2155672525706187,0.04823611851834017,0.051619494113730784
1.0398801498127341,-1.2153281076399252,0.04813731156503073,0.05166989927807622
1.0438951310861422,-1.2150198871304212,0.04811569196308496,0.05179097960759869
1.0479101123595504,-1.214691384424613,0.04814433469466533,0.05196414207970864
1.0519250936329587,-1.2143957447115643,0.04819202004827697,0.05216503622459118
1.055940074906367,-1.214177140458728,0.04823264768050859,0.05236903719634153
1.0599550561797753,-1.2140595656423432,0.04825104038007912,0.05255629395909668
1.0639700374531835,-1.214040262153415,0.04824464515199362,0.052713709688167326
1.0679850187265918,-1.2140899012077313,0.048221502540212055,0.05283390338549779
1.072,-1.2141629795145876,0.04819495075331947,0.0529138895635908
